year,crime_code,age,sex,count
2019,5.5.1,41-64,M,6316.0
2019,5.5.1,41-64,F,5703.0
2019,5.5.1,41-64,U,2.0
2019,5.5.1,65+,M,1289.0
2019,5.5.1,65+,F,852.0
2019,5.5.1,65+,U,0.0
2019,5.5.1,U,M,0.0
2019,5.5.1,U,F,3.0
2019,5.5.1,U,U,0.0
2019,5.6,0-13,M,3.0
2019,5.6,0-13,F,3.0
2019,5.6,0-13,U,0.0
2019,5.6,14-17,M,8.0
2019,5.6,14-17,F,4.0
2019,5.6,14-17,U,0.0
2019,5.6,18-30,M,2333.0
2019,5.6,18-30,F,1291.0
2019,5.6,18-30,U,0.0
2019,5.6,31-40,M,4250.0
2019,5.6,31-40,F,2416.0
2019,5.6,31-40,U,1.0
2019,5.6,41-64,M,10368.0
2019,5.6,41-64,F,5064.0
2019,5.6,41-64,U,2.0
2019,5.6,65+,M,2041.0
2019,5.6,65+,F,912.0
2019,5.6,65+,U,2.0
2019,5.6,U,M,8.0
2019,5.6,U,F,5.0
2019,5.6,U,U,6.0
2019,5.7,0-13,M,0.0
2019,5.7,0-13,F,0.0
2019,5.7,0-13,U,0.0
2019,5.7,14-17,M,0.0
2019,5.7,14-17,F,0.0
2019,5.7,14-17,U,0.0
2019,5.7,18-30,M,3.0
2019,5.7,18-30,F,2.0
2019,5.7,18-30,U,0.0
2019,5.7,31-40,M,3.0
2019,5.7,31-40,F,3.0
2019,5.7,31-40,U,0.0
2019,5.7,41-64,M,11.0
2019,5.7,41-64,F,5.0
2019,5.7,41-64,U,0.0
2019,5.7,65+,M,2.0
2019,5.7,65+,F,0.0
2019,5.7,65+,U,0.0
2019,5.7,U,M,0.0
2019,5.7,U,F,0.0
2019,5.7,U,U,0.0
2019,5.8,0-13,M,0.0
2019,5.8,0-13,F,0.0
2019,5.8,0-13,U,0.0
2019,5.8,14-17,M,0.0
2019,5.8,14-17,F,0.0
2019,5.8,14-17,U,0.0
2019,5.8,18-30,M,0.0
2019,5.8,18-30,F,2.0
2019,5.8,18-30,U,0.0
2019,5.8,31-40,M,0.0
2019,5.8,31-40,F,3.0
2019,5.8,31-40,U,0.0
2019,5.8,41-64,M,1.0
2019,5.8,41-64,F,3.0
2019,5.8,41-64,U,0.0
2019,5.8,65+,M,0.0
2019,5.8,65+,F,0.0
2019,5.8,65+,U,0.0
2019,5.8,U,M,0.0
2019,5.8,U,F,0.0
2019,5.8,U,U,0.0
2019,5.9,0-13,M,7.0
2019,5.9,0-13,F,6.0
2019,5.9,0-13,U,1.0
2019,5.9,14-17,M,22.0
2019,5.9,14-17,F,26.0
2019,5.9,14-17,U,0.0
2019,5.9,18-30,M,532.0
2019,5.9,18-30,F,490.0
2019,5.9,18-30,U,0.0
