ine_code,year,crime_code,denominator,offences,denom_value,rate,rate_per_1000,rate_per_100000
28130,2023,ALL_COMPARABLE,population,1833,38974.00,0.04703135,47.0314,4703.1354
28130,2024,ALL_COMPARABLE,population,1736,38980.00,0.04453566,44.5357,4453.5659
28130,2025,ALL_COMPARABLE,population,1724,39059.00,0.04413835,44.1384,4413.8355
28132,2023,ALL_COMPARABLE,population,895,20304.00,0.04407998,44.0800,4407.9984
28132,2024,ALL_COMPARABLE,population,1044,20733.00,0.05035451,50.3545,5035.4507
28132,2025,ALL_COMPARABLE,population,795,21010.00,0.03783912,37.8391,3783.9124
28134,2019,ALL_COMPARABLE,population,4813,89276.00,0.05391147,53.9115,5391.1466
28134,2020,ALL_COMPARABLE,population,3699,91224.00,0.04054854,40.5485,4054.8540
28134,2021,ALL_COMPARABLE,population,3815,90962.00,0.04194059,41.9406,4194.0591
28134,2022,ALL_COMPARABLE,population,4253,91083.00,0.04669367,46.6937,4669.3675
28134,2023,ALL_COMPARABLE,population,4464,92734.00,0.04813768,48.1377,4813.7684
28134,2024,ALL_COMPARABLE,population,4380,94969.00,0.04612031,46.1203,4612.0313
28134,2025,ALL_COMPARABLE,population,4770,96992.00,0.04917931,49.1793,4917.9314
28148,2019,ALL_COMPARABLE,population,4691,131376.00,0.03570667,35.7067,3570.6674
28148,2020,ALL_COMPARABLE,population,4052,132853.00,0.03049988,30.4999,3049.9876
28148,2021,ALL_COMPARABLE,population,5097,132771.00,0.03838941,38.3894,3838.9407
28148,2022,ALL_COMPARABLE,population,5718,134733.00,0.04243949,42.4395,4243.9491
28148,2023,ALL_COMPARABLE,population,5449,137711.00,0.03956837,39.5684,3956.8371
28148,2024,ALL_COMPARABLE,population,5297,140626.00,0.03766729,37.6673,3766.7288
28148,2025,ALL_COMPARABLE,population,5702,143526.00,0.03972799,39.7280,3972.7994
28152,2019,ALL_COMPARABLE,population,1320,23717.00,0.05565628,55.6563,5565.6280
28152,2020,ALL_COMPARABLE,population,1037,23902.00,0.04338549,43.3855,4338.5491
28152,2021,ALL_COMPARABLE,population,1137,24122.00,0.04713540,47.1354,4713.5395
28152,2022,ALL_COMPARABLE,population,1166,24775.00,0.04706357,47.0636,4706.3572
28152,2023,ALL_COMPARABLE,population,1293,25115.00,0.05148318,51.4832,5148.3177
28152,2024,ALL_COMPARABLE,population,1177,25316.00,0.04649234,46.4923,4649.2337
28152,2025,ALL_COMPARABLE,population,1176,25433.00,0.04623914,46.2391,4623.9138
28161,2019,ALL_COMPARABLE,population,3526,75983.00,0.04640512,46.4051,4640.5117
28161,2020,ALL_COMPARABLE,population,3019,77270.00,0.03907079,39.0708,3907.0791
28161,2021,ALL_COMPARABLE,population,3443,77587.00,0.04437599,44.3760,4437.5991
28161,2022,ALL_COMPARABLE,population,3748,79100.00,0.04738306,47.3831,4738.3059
28161,2023,ALL_COMPARABLE,population,4079,81394.00,0.05011426,50.1143,5011.4259
28161,2024,ALL_COMPARABLE,population,4282,83507.00,0.05127714,51.2771,5127.7138
28161,2025,ALL_COMPARABLE,population,3717,85972.00,0.04323501,43.2350,4323.5007
28176,2019,ALL_COMPARABLE,population,993,21445.00,0.04630450,46.3045,4630.4500
28176,2020,ALL_COMPARABLE,population,848,22115.00,0.03834501,38.3450,3834.5015
28176,2021,ALL_COMPARABLE,population,933,22580.00,0.04131975,41.3198,4131.9752
28176,2022,ALL_COMPARABLE,population,1137,22845.00,0.04977019,49.7702,4977.0190
28176,2023,ALL_COMPARABLE,population,1102,23593.00,0.04670877,46.7088,4670.8770
28176,2024,ALL_COMPARABLE,population,943,23799.00,0.03962351,39.6235,3962.3514
28176,2025,ALL_COMPARABLE,population,927,24028.00,0.03857999,38.5800,3857.9990
28181,2019,ALL_COMPARABLE,population,1179,27835.00,0.04235675,42.3567,4235.6745
28181,2020,ALL_COMPARABLE,population,1005,28148.00,0.03570414,35.7041,3570.4135
28181,2021,ALL_COMPARABLE,population,1261,28030.00,0.04498751,44.9875,4498.7513
28181,2022,ALL_COMPARABLE,population,1404,28152.00,0.04987212,49.8721,4987.2123
28181,2023,ALL_COMPARABLE,population,1414,28750.00,0.04918261,49.1826,4918.2609
28181,2024,ALL_COMPARABLE,population,1311,29273.00,0.04478530,44.7853,4478.5297
28181,2025,ALL_COMPARABLE,population,1337,30127.00,0.04437880,44.3788,4437.8796
28903,2019,ALL_COMPARABLE,population,1270,47722.00,0.02661246,26.6125,2661.2464
28903,2020,ALL_COMPARABLE,population,1159,48326.00,0.02398295,23.9829,2398.2949
28903,2021,ALL_COMPARABLE,population,1508,48751.00,0.03093270,30.9327,3093.2699
28903,2022,ALL_COMPARABLE,population,1476,50187.00,0.02941001,29.4100,2941.0007
28903,2023,ALL_COMPARABLE,population,1605,51453.00,0.03119352,31.1935,3119.3516
28903,2024,ALL_COMPARABLE,population,1611,52932.00,0.03043528,30.4353,3043.5275
28903,2025,ALL_COMPARABLE,population,1970,54592.00,0.03608587,36.0859,3608.5873
28005,2019,BURGLARY,area,377,87.72,4.29776562,,
28005,2019,DRUG_TRAFFICKING,area,49,87.72,0.55859553,,
28005,2019,HOM_ATTEMPTED,area,3,87.72,0.03419973,,
28005,2019,HOM_COMPLETED,area,1,87.72,0.01139991,,
28005,2019,INJURY,area,52,87.72,0.59279526,,
28005,2019,KIDNAPPING,area,0,87.72,0.00000000,,
28005,2019,OTHER,area,6135,87.72,69.93844049,,
28005,2019,ROBBERY_VIOLENT,area,217,87.72,2.47378021,,
28005,2019,SEXUAL,area,40,87.72,0.45599635,,
28005,2019,THEFT,area,2738,87.72,31.21295030,,
28005,2019,VEHICLE_THEFT,area,232,87.72,2.64477884,,
28005,2020,BURGLARY,area,294,87.72,3.35157319,,
28005,2020,DRUG_TRAFFICKING,area,40,87.72,0.45599635,,
28005,2020,HOM_ATTEMPTED,area,1,87.72,0.01139991,,
28005,2020,HOM_COMPLETED,area,1,87.72,0.01139991,,
28005,2020,INJURY,area,43,87.72,0.49019608,,
28005,2020,KIDNAPPING,area,1,87.72,0.01139991,,
28005,2020,OTHER,area,5444,87.72,62.06110351,,
28005,2020,ROBBERY_VIOLENT,area,150,87.72,1.70998632,,
28005,2020,SEXUAL,area,49,87.72,0.55859553,,
28005,2020,THEFT,area,1833,87.72,20.89603283,,
28005,2020,VEHICLE_THEFT,area,167,87.72,1.90378477,,
28005,2021,BURGLARY,area,376,87.72,4.28636571,,
28005,2021,DRUG_TRAFFICKING,area,28,87.72,0.31919745,,
28005,2021,HOM_ATTEMPTED,area,8,87.72,0.09119927,,
28005,2021,HOM_COMPLETED,area,1,87.72,0.01139991,,
28005,2021,INJURY,area,66,87.72,0.75239398,,
28005,2021,KIDNAPPING,area,1,87.72,0.01139991,,
28005,2021,OTHER,area,6170,87.72,70.33743730,,
28005,2021,ROBBERY_VIOLENT,area,232,87.72,2.64477884,,
28005,2021,SEXUAL,area,51,87.72,0.58139535,,
28005,2021,THEFT,area,2483,87.72,28.30597355,,
28005,2021,VEHICLE_THEFT,area,222,87.72,2.53077975,,
28005,2022,BURGLARY,area,359,87.72,4.09256726,,
28005,2022,DRUG_TRAFFICKING,area,42,87.72,0.47879617,,
28005,2022,HOM_ATTEMPTED,area,6,87.72,0.06839945,,
28005,2022,HOM_COMPLETED,area,1,87.72,0.01139991,,
28005,2022,INJURY,area,86,87.72,0.98039216,,
28005,2022,KIDNAPPING,area,0,87.72,0.00000000,,
28005,2022,OTHER,area,6629,87.72,75.56999544,,
28005,2022,ROBBERY_VIOLENT,area,212,87.72,2.41678067,,
28005,2022,SEXUAL,area,55,87.72,0.62699498,,
28005,2022,THEFT,area,2705,87.72,30.83675331,,
28005,2022,VEHICLE_THEFT,area,234,87.72,2.66757866,,
28005,2023,BURGLARY,area,265,87.72,3.02097583,,
28005,2023,DRUG_TRAFFICKING,area,64,87.72,0.72959416,,
28005,2023,HOM_ATTEMPTED,area,7,87.72,0.07979936,,
28005,2023,HOM_COMPLETED,area,1,87.72,0.01139991,,
28005,2023,INJURY,area,86,87.72,0.98039216,,
28005,2023,KIDNAPPING,area,0,87.72,0.00000000,,
28005,2023,OTHER,area,6519,87.72,74.31600547,,
28005,2023,ROBBERY_VIOLENT,area,190,87.72,2.16598267,,
28005,2023,SEXUAL,area,61,87.72,0.69539444,,
28005,2023,THEFT,area,2347,87.72,26.75558596,,
28005,2023,VEHICLE_THEFT,area,245,87.72,2.79297766,,
28005,2024,BURGLARY,area,314,87.72,3.57957136,,
28005,2024,DRUG_TRAFFICKING,area,86,87.72,0.98039216,,
28005,2024,HOM_ATTEMPTED,area,13,87.72,0.14819881,,
28005,2024,HOM_COMPLETED,area,1,87.72,0.01139991,,
28005,2024,INJURY,area,63,87.72,0.71819425,,
28005,2024,KIDNAPPING,area,0,87.72,0.00000000,,
28005,2024,OTHER,area,6570,87.72,74.89740082,,
28005,2024,ROBBERY_VIOLENT,area,217,87.72,2.47378021,,
28005,2024,SEXUAL,area,68,87.72,0.77519380,,
28005,2024,THEFT,area,2209,87.72,25.18239854,,
28005,2024,VEHICLE_THEFT,area,224,87.72,2.55357957,,
28005,2025,BURGLARY,area,330,87.72,3.76196990,,
28005,2025,DRUG_TRAFFICKING,area,58,87.72,0.66119471,,
28005,2025,HOM_ATTEMPTED,area,8,87.72,0.09119927,,
28005,2025,HOM_COMPLETED,area,1,87.72,0.01139991,,
28005,2025,INJURY,area,73,87.72,0.83219334,,
28005,2025,KIDNAPPING,area,1,87.72,0.01139991,,
28005,2025,OTHER,area,6655,87.72,75.86639307,,
28005,2025,ROBBERY_VIOLENT,area,137,87.72,1.56178751,,
28005,2025,SEXUAL,area,89,87.72,1.01459188,,
28005,2025,THEFT,area,2257,87.72,25.72959416,,
28005,2025,VEHICLE_THEFT,area,279,87.72,3.18057456,,
28006,2019,BURGLARY,area,387,44.98,8.60382392,,
28006,2019,DRUG_TRAFFICKING,area,29,44.98,0.64473099,,
28006,2019,HOM_ATTEMPTED,area,3,44.98,0.06669631,,
28006,2019,HOM_COMPLETED,area,0,44.98,0.00000000,,
28006,2019,INJURY,area,32,44.98,0.71142730,,
28006,2019,KIDNAPPING,area,0,44.98,0.00000000,,
28006,2019,OTHER,area,3292,44.98,73.18808359,,
28006,2019,ROBBERY_VIOLENT,area,134,44.98,2.97910182,,
28006,2019,SEXUAL,area,42,44.98,0.93374833,,
28006,2019,THEFT,area,1343,44.98,29.85771454,,
28006,2019,VEHICLE_THEFT,area,230,44.98,5.11338373,,
28006,2020,BURGLARY,area,159,44.98,3.53490440,,
28006,2020,DRUG_TRAFFICKING,area,25,44.98,0.55580258,,
28006,2020,HOM_ATTEMPTED,area,3,44.98,0.06669631,,
28006,2020,HOM_COMPLETED,area,0,44.98,0.00000000,,
28006,2020,INJURY,area,39,44.98,0.86705202,,
28006,2020,KIDNAPPING,area,0,44.98,0.00000000,,
28006,2020,OTHER,area,2792,44.98,62.07203201,,
28006,2020,ROBBERY_VIOLENT,area,75,44.98,1.66740774,,
28006,2020,SEXUAL,area,41,44.98,0.91151623,,
28006,2020,THEFT,area,933,44.98,20.74255225,,
28006,2020,VEHICLE_THEFT,area,225,44.98,5.00222321,,
28006,2021,BURGLARY,area,208,44.98,4.62427746,,
28006,2021,DRUG_TRAFFICKING,area,32,44.98,0.71142730,,
28006,2021,HOM_ATTEMPTED,area,1,44.98,0.02223210,,
28006,2021,HOM_COMPLETED,area,0,44.98,0.00000000,,
28006,2021,INJURY,area,43,44.98,0.95598044,,
28006,2021,KIDNAPPING,area,0,44.98,0.00000000,,
28006,2021,OTHER,area,2755,44.98,61.24944420,,
28006,2021,ROBBERY_VIOLENT,area,70,44.98,1.55624722,,
28006,2021,SEXUAL,area,27,44.98,0.60026679,,
28006,2021,THEFT,area,1114,44.98,24.76656292,,
28006,2021,VEHICLE_THEFT,area,246,44.98,5.46909738,,
28006,2022,BURGLARY,area,182,44.98,4.04624277,,
28006,2022,DRUG_TRAFFICKING,area,31,44.98,0.68919520,,
28006,2022,HOM_ATTEMPTED,area,1,44.98,0.02223210,,
28006,2022,HOM_COMPLETED,area,0,44.98,0.00000000,,
28006,2022,INJURY,area,37,44.98,0.82258782,,
28006,2022,KIDNAPPING,area,0,44.98,0.00000000,,
28006,2022,OTHER,area,3404,44.98,75.67807915,,
28006,2022,ROBBERY_VIOLENT,area,96,44.98,2.13428190,,
28006,2022,SEXUAL,area,25,44.98,0.55580258,,
28006,2022,THEFT,area,1241,44.98,27.59004002,,
28006,2022,VEHICLE_THEFT,area,241,44.98,5.35793686,,
28006,2023,BURGLARY,area,209,44.98,4.64650956,,
28006,2023,DRUG_TRAFFICKING,area,60,44.98,1.33392619,,
28006,2023,HOM_ATTEMPTED,area,1,44.98,0.02223210,,
28006,2023,HOM_COMPLETED,area,2,44.98,0.04446421,,
28006,2023,INJURY,area,41,44.98,0.91151623,,
28006,2023,KIDNAPPING,area,0,44.98,0.00000000,,
28006,2023,OTHER,area,3442,44.98,76.52289907,,
28006,2023,ROBBERY_VIOLENT,area,81,44.98,1.80080036,,
28006,2023,SEXUAL,area,52,44.98,1.15606936,,
28006,2023,THEFT,area,1171,44.98,26.03379280,,
28006,2023,VEHICLE_THEFT,area,157,44.98,3.49044020,,
28006,2024,BURGLARY,area,169,44.98,3.75722543,,
28006,2024,DRUG_TRAFFICKING,area,44,44.98,0.97821254,,
28006,2024,HOM_ATTEMPTED,area,1,44.98,0.02223210,,
28006,2024,HOM_COMPLETED,area,1,44.98,0.02223210,,
28006,2024,INJURY,area,34,44.98,0.75589151,,
28006,2024,KIDNAPPING,area,0,44.98,0.00000000,,
28006,2024,OTHER,area,3730,44.98,82.92574478,,
28006,2024,ROBBERY_VIOLENT,area,78,44.98,1.73410405,,
28006,2024,SEXUAL,area,50,44.98,1.11160516,,
28006,2024,THEFT,area,1200,44.98,26.67852379,,
28006,2024,VEHICLE_THEFT,area,183,44.98,4.06847488,,
28006,2025,BURGLARY,area,160,44.98,3.55713651,,
28006,2025,DRUG_TRAFFICKING,area,49,44.98,1.08937305,,
28006,2025,HOM_ATTEMPTED,area,4,44.98,0.08892841,,
28006,2025,HOM_COMPLETED,area,0,44.98,0.00000000,,
28006,2025,INJURY,area,40,44.98,0.88928413,,
28006,2025,KIDNAPPING,area,0,44.98,0.00000000,,
28006,2025,OTHER,area,3813,44.98,84.77100934,,
28006,2025,ROBBERY_VIOLENT,area,77,44.98,1.71187194,,
28006,2025,SEXUAL,area,51,44.98,1.13383726,,
28006,2025,THEFT,area,1190,44.98,26.45620276,,
28006,2025,VEHICLE_THEFT,area,173,44.98,3.84615385,,
28007,2019,BURGLARY,area,253,33.73,7.50074118,,
28007,2019,DRUG_TRAFFICKING,area,38,33.73,1.12659354,,
28007,2019,HOM_ATTEMPTED,area,2,33.73,0.05929440,,
28007,2019,HOM_COMPLETED,area,0,33.73,0.00000000,,
28007,2019,INJURY,area,29,33.73,0.85976875,,
28007,2019,KIDNAPPING,area,0,33.73,0.00000000,,
28007,2019,OTHER,area,3804,33.73,112.77794248,,
28007,2019,ROBBERY_VIOLENT,area,257,33.73,7.61932997,,
28007,2019,SEXUAL,area,22,33.73,0.65223836,,
28007,2019,THEFT,area,2282,33.73,67.65490661,,
28007,2019,VEHICLE_THEFT,area,134,33.73,3.97272458,,
28007,2020,BURGLARY,area,220,33.73,6.52238363,,
28007,2020,DRUG_TRAFFICKING,area,26,33.73,0.77082716,,
28007,2020,HOM_ATTEMPTED,area,2,33.73,0.05929440,,
28007,2020,HOM_COMPLETED,area,1,33.73,0.02964720,,
28007,2020,INJURY,area,32,33.73,0.94871035,,
28007,2020,KIDNAPPING,area,0,33.73,0.00000000,,
28007,2020,OTHER,area,3471,33.73,102.90542544,,
28007,2020,ROBBERY_VIOLENT,area,203,33.73,6.01838126,,
28007,2020,SEXUAL,area,29,33.73,0.85976875,,
28007,2020,THEFT,area,1768,33.73,52.41624666,,
28007,2020,VEHICLE_THEFT,area,119,33.73,3.52801660,,
28007,2021,BURGLARY,area,248,33.73,7.35250519,,
28007,2021,DRUG_TRAFFICKING,area,26,33.73,0.77082716,,
28007,2021,HOM_ATTEMPTED,area,4,33.73,0.11858879,,
28007,2021,HOM_COMPLETED,area,0,33.73,0.00000000,,
28007,2021,INJURY,area,30,33.73,0.88941595,,
28007,2021,KIDNAPPING,area,1,33.73,0.02964720,,
28007,2021,OTHER,area,4113,33.73,121.93892677,,
28007,2021,ROBBERY_VIOLENT,area,245,33.73,7.26356359,,
28007,2021,SEXUAL,area,37,33.73,1.09694634,,
28007,2021,THEFT,area,2135,33.73,63.29676846,,
28007,2021,VEHICLE_THEFT,area,142,33.73,4.20990216,,
28007,2022,BURGLARY,area,250,33.73,7.41179958,,
28007,2022,DRUG_TRAFFICKING,area,30,33.73,0.88941595,,
28007,2022,HOM_ATTEMPTED,area,2,33.73,0.05929440,,
28007,2022,HOM_COMPLETED,area,2,33.73,0.05929440,,
28007,2022,INJURY,area,31,33.73,0.91906315,,
28007,2022,KIDNAPPING,area,1,33.73,0.02964720,,
28007,2022,OTHER,area,4532,33.73,134.36110288,,
28007,2022,ROBBERY_VIOLENT,area,195,33.73,5.78120368,,
28007,2022,SEXUAL,area,44,33.73,1.30447673,,
28007,2022,THEFT,area,2565,33.73,76.04506374,,
28007,2022,VEHICLE_THEFT,area,98,33.73,2.90542544,,
28007,2023,BURGLARY,area,188,33.73,5.57367329,,
28007,2023,DRUG_TRAFFICKING,area,39,33.73,1.15624074,,
28007,2023,HOM_ATTEMPTED,area,3,33.73,0.08894160,,
28007,2023,HOM_COMPLETED,area,0,33.73,0.00000000,,
28007,2023,INJURY,area,46,33.73,1.36377112,,
28007,2023,KIDNAPPING,area,0,33.73,0.00000000,,
28007,2023,OTHER,area,4410,33.73,130.74414468,,
28007,2023,ROBBERY_VIOLENT,area,197,33.73,5.84049807,,
28007,2023,SEXUAL,area,33,33.73,0.97835755,,
28007,2023,THEFT,area,2512,33.73,74.47376223,,
28007,2023,VEHICLE_THEFT,area,151,33.73,4.47672695,,
28007,2024,BURGLARY,area,214,33.73,6.34450044,,
28007,2024,DRUG_TRAFFICKING,area,46,33.73,1.36377112,,
28007,2024,HOM_ATTEMPTED,area,0,33.73,0.00000000,,
28007,2024,HOM_COMPLETED,area,0,33.73,0.00000000,,
28007,2024,INJURY,area,47,33.73,1.39341832,,
28007,2024,KIDNAPPING,area,1,33.73,0.02964720,,
28007,2024,OTHER,area,3948,33.73,117.04713905,,
28007,2024,ROBBERY_VIOLENT,area,159,33.73,4.71390454,,
28007,2024,SEXUAL,area,33,33.73,0.97835755,,
28007,2024,THEFT,area,2429,33.73,72.01304477,,
28007,2024,VEHICLE_THEFT,area,106,33.73,3.14260302,,
28007,2025,BURGLARY,area,287,33.73,8.50874592,,
28007,2025,DRUG_TRAFFICKING,area,38,33.73,1.12659354,,
28007,2025,HOM_ATTEMPTED,area,2,33.73,0.05929440,,
28007,2025,HOM_COMPLETED,area,0,33.73,0.00000000,,
28007,2025,INJURY,area,70,33.73,2.07530388,,
28007,2025,KIDNAPPING,area,0,33.73,0.00000000,,
28007,2025,OTHER,area,3936,33.73,116.69137267,,
28007,2025,ROBBERY_VIOLENT,area,168,33.73,4.98072932,,
28007,2025,SEXUAL,area,44,33.73,1.30447673,,
28007,2025,THEFT,area,2566,33.73,76.07471094,,
28007,2025,VEHICLE_THEFT,area,123,33.73,3.64660540,,
28009,2019,BURGLARY,area,47,37.88,1.24076030,,
28009,2019,DRUG_TRAFFICKING,area,0,37.88,0.00000000,,
28009,2019,HOM_ATTEMPTED,area,0,37.88,0.00000000,,
28009,2019,HOM_COMPLETED,area,0,37.88,0.00000000,,
28009,2019,INJURY,area,1,37.88,0.02639916,,
28009,2019,KIDNAPPING,area,0,37.88,0.00000000,,
28009,2019,OTHER,area,550,37.88,14.51953537,,
28009,2019,ROBBERY_VIOLENT,area,16,37.88,0.42238648,,
28009,2019,SEXUAL,area,2,37.88,0.05279831,,
28009,2019,THEFT,area,146,37.88,3.85427666,,
28009,2019,VEHICLE_THEFT,area,9,37.88,0.23759240,,
28009,2020,BURGLARY,area,21,37.88,0.55438226,,
28009,2020,DRUG_TRAFFICKING,area,1,37.88,0.02639916,,
28009,2020,HOM_ATTEMPTED,area,0,37.88,0.00000000,,
28009,2020,HOM_COMPLETED,area,0,37.88,0.00000000,,
28009,2020,INJURY,area,4,37.88,0.10559662,,
28009,2020,KIDNAPPING,area,0,37.88,0.00000000,,
28009,2020,OTHER,area,408,37.88,10.77085533,,
28009,2020,ROBBERY_VIOLENT,area,6,37.88,0.15839493,,
28009,2020,SEXUAL,area,5,37.88,0.13199578,,
28009,2020,THEFT,area,96,37.88,2.53431890,,
28009,2020,VEHICLE_THEFT,area,8,37.88,0.21119324,,
28009,2021,BURGLARY,area,33,37.88,0.87117212,,
28009,2021,DRUG_TRAFFICKING,area,4,37.88,0.10559662,,
28009,2021,HOM_ATTEMPTED,area,0,37.88,0.00000000,,
28009,2021,HOM_COMPLETED,area,0,37.88,0.00000000,,
28009,2021,INJURY,area,6,37.88,0.15839493,,
28009,2021,KIDNAPPING,area,0,37.88,0.00000000,,
28009,2021,OTHER,area,502,37.88,13.25237592,,
28009,2021,ROBBERY_VIOLENT,area,8,37.88,0.21119324,,
28009,2021,SEXUAL,area,3,37.88,0.07919747,,
28009,2021,THEFT,area,132,37.88,3.48468849,,
28009,2021,VEHICLE_THEFT,area,17,37.88,0.44878564,,
28009,2022,BURGLARY,area,61,37.88,1.61034847,,
28009,2022,DRUG_TRAFFICKING,area,3,37.88,0.07919747,,
28009,2022,HOM_ATTEMPTED,area,0,37.88,0.00000000,,
28009,2022,HOM_COMPLETED,area,0,37.88,0.00000000,,
28009,2022,INJURY,area,1,37.88,0.02639916,,
28009,2022,KIDNAPPING,area,0,37.88,0.00000000,,
28009,2022,OTHER,area,629,37.88,16.60506864,,
28009,2022,ROBBERY_VIOLENT,area,9,37.88,0.23759240,,
28009,2022,SEXUAL,area,5,37.88,0.13199578,,
28009,2022,THEFT,area,163,37.88,4.30306230,,
28009,2022,VEHICLE_THEFT,area,10,37.88,0.26399155,,
28009,2023,BURGLARY,area,85,37.88,2.24392819,,
28009,2023,DRUG_TRAFFICKING,area,2,37.88,0.05279831,,
28009,2023,HOM_ATTEMPTED,area,0,37.88,0.00000000,,
28009,2023,HOM_COMPLETED,area,0,37.88,0.00000000,,
28009,2023,INJURY,area,5,37.88,0.13199578,,
28009,2023,KIDNAPPING,area,0,37.88,0.00000000,,
28009,2023,OTHER,area,662,37.88,17.47624076,,
28009,2023,ROBBERY_VIOLENT,area,10,37.88,0.26399155,,
28009,2023,SEXUAL,area,7,37.88,0.18479409,,
28009,2023,THEFT,area,138,37.88,3.64308342,,
28009,2023,VEHICLE_THEFT,area,10,37.88,0.26399155,,
28009,2024,BURGLARY,area,29,37.88,0.76557550,,
28009,2024,DRUG_TRAFFICKING,area,0,37.88,0.00000000,,
28009,2024,HOM_ATTEMPTED,area,0,37.88,0.00000000,,
28009,2024,HOM_COMPLETED,area,0,37.88,0.00000000,,
28009,2024,INJURY,area,11,37.88,0.29039071,,
28009,2024,KIDNAPPING,area,0,37.88,0.00000000,,
28009,2024,OTHER,area,657,37.88,17.34424498,,
28009,2024,ROBBERY_VIOLENT,area,16,37.88,0.42238648,,
28009,2024,SEXUAL,area,9,37.88,0.23759240,,
28009,2024,THEFT,area,133,37.88,3.51108765,,
28009,2024,VEHICLE_THEFT,area,15,37.88,0.39598733,,
28009,2025,BURGLARY,area,33,37.88,0.87117212,,
28009,2025,DRUG_TRAFFICKING,area,3,37.88,0.07919747,,
28009,2025,HOM_ATTEMPTED,area,0,37.88,0.00000000,,
28009,2025,HOM_COMPLETED,area,0,37.88,0.00000000,,
28009,2025,INJURY,area,10,37.88,0.26399155,,
28009,2025,KIDNAPPING,area,0,37.88,0.00000000,,
28009,2025,OTHER,area,705,37.88,18.61140444,,
28009,2025,ROBBERY_VIOLENT,area,5,37.88,0.13199578,,
28009,2025,SEXUAL,area,4,37.88,0.10559662,,
28009,2025,THEFT,area,135,37.88,3.56388596,,
28009,2025,VEHICLE_THEFT,area,15,37.88,0.39598733,,
28013,2019,BURGLARY,area,122,201.11,0.60663319,,
28013,2019,DRUG_TRAFFICKING,area,13,201.11,0.06464124,,
28013,2019,HOM_ATTEMPTED,area,2,201.11,0.00994481,,
28013,2019,HOM_COMPLETED,area,2,201.11,0.00994481,,
28013,2019,INJURY,area,14,201.11,0.06961364,,
28013,2019,KIDNAPPING,area,0,201.11,0.00000000,,
28013,2019,OTHER,area,1506,201.11,7.48843916,,
28013,2019,ROBBERY_VIOLENT,area,32,201.11,0.15911690,,
28013,2019,SEXUAL,area,12,201.11,0.05966884,,
28013,2019,THEFT,area,547,201.11,2.71990453,,
28013,2019,VEHICLE_THEFT,area,53,201.11,0.26353737,,
28013,2020,BURGLARY,area,89,201.11,0.44254388,,
28013,2020,DRUG_TRAFFICKING,area,11,201.11,0.05469643,,
28013,2020,HOM_ATTEMPTED,area,0,201.11,0.00000000,,
28013,2020,HOM_COMPLETED,area,0,201.11,0.00000000,,
28013,2020,INJURY,area,20,201.11,0.09944806,,
28013,2020,KIDNAPPING,area,0,201.11,0.00000000,,
28013,2020,OTHER,area,1471,201.11,7.31440505,,
28013,2020,ROBBERY_VIOLENT,area,30,201.11,0.14917209,,
28013,2020,SEXUAL,area,8,201.11,0.03977923,,
28013,2020,THEFT,area,449,201.11,2.23260902,,
28013,2020,VEHICLE_THEFT,area,29,201.11,0.14419969,,
28013,2021,BURGLARY,area,80,201.11,0.39779225,,
28013,2021,DRUG_TRAFFICKING,area,8,201.11,0.03977923,,
28013,2021,HOM_ATTEMPTED,area,0,201.11,0.00000000,,
28013,2021,HOM_COMPLETED,area,1,201.11,0.00497240,,
28013,2021,INJURY,area,22,201.11,0.10939287,,
28013,2021,KIDNAPPING,area,0,201.11,0.00000000,,
28013,2021,OTHER,area,1462,201.11,7.26965342,,
28013,2021,ROBBERY_VIOLENT,area,36,201.11,0.17900651,,
28013,2021,SEXUAL,area,9,201.11,0.04475163,,
28013,2021,THEFT,area,555,201.11,2.75968376,,
28013,2021,VEHICLE_THEFT,area,35,201.11,0.17403411,,
28013,2022,BURGLARY,area,86,201.11,0.42762667,,
28013,2022,DRUG_TRAFFICKING,area,16,201.11,0.07955845,,
28013,2022,HOM_ATTEMPTED,area,2,201.11,0.00994481,,
28013,2022,HOM_COMPLETED,area,0,201.11,0.00000000,,
28013,2022,INJURY,area,15,201.11,0.07458605,,
28013,2022,KIDNAPPING,area,0,201.11,0.00000000,,
28013,2022,OTHER,area,1934,201.11,9.61662772,,
28013,2022,ROBBERY_VIOLENT,area,42,201.11,0.20884093,,
28013,2022,SEXUAL,area,12,201.11,0.05966884,,
28013,2022,THEFT,area,714,201.11,3.55029586,,
28013,2022,VEHICLE_THEFT,area,44,201.11,0.21878574,,
28013,2023,BURGLARY,area,121,201.11,0.60166078,,
28013,2023,DRUG_TRAFFICKING,area,17,201.11,0.08453085,,
28013,2023,HOM_ATTEMPTED,area,2,201.11,0.00994481,,
28013,2023,HOM_COMPLETED,area,1,201.11,0.00497240,,
28013,2023,INJURY,area,10,201.11,0.04972403,,
28013,2023,KIDNAPPING,area,0,201.11,0.00000000,,
28013,2023,OTHER,area,1975,201.11,9.82049625,,
28013,2023,ROBBERY_VIOLENT,area,46,201.11,0.22873055,,
28013,2023,SEXUAL,area,15,201.11,0.07458605,,
28013,2023,THEFT,area,632,201.11,3.14255880,,
28013,2023,VEHICLE_THEFT,area,39,201.11,0.19392372,,
28013,2024,BURGLARY,area,114,201.11,0.56685396,,
28013,2024,DRUG_TRAFFICKING,area,16,201.11,0.07955845,,
