ine_code,year,crime_code,crime_count
28080,2020,HOM_COMPLETED,0
28080,2020,HOM_ATTEMPTED,1
28080,2020,INJURY,19
28080,2020,KIDNAPPING,0
28080,2020,SEXUAL,12
28080,2020,SEXUAL_PENETRATION,0
28080,2020,SEXUAL_OTHER,12
28080,2020,ROBBERY_VIOLENT,61
28080,2020,BURGLARY,169
28080,2020,BURGLARY_DWELLING,108
28080,2020,THEFT,1141
28080,2020,VEHICLE_THEFT,153
28080,2020,DRUG_TRAFFICKING,13
28080,2020,OTHER,1830
28080,2020,TOTAL,3399
28084,2020,HOM_COMPLETED,0
28084,2020,HOM_ATTEMPTED,0
28084,2020,INJURY,24
28084,2020,KIDNAPPING,0
28084,2020,SEXUAL,7
28084,2020,SEXUAL_PENETRATION,0
28084,2020,SEXUAL_OTHER,7
28084,2020,ROBBERY_VIOLENT,13
28084,2020,BURGLARY,54
28084,2020,BURGLARY_DWELLING,33
28084,2020,THEFT,181
28084,2020,VEHICLE_THEFT,19
28084,2020,DRUG_TRAFFICKING,6
28084,2020,OTHER,886
28084,2020,TOTAL,1190
28092,2020,HOM_COMPLETED,0
28092,2020,HOM_ATTEMPTED,8
28092,2020,INJURY,42
28092,2020,KIDNAPPING,0
28092,2020,SEXUAL,46
28092,2020,SEXUAL_PENETRATION,8
28092,2020,SEXUAL_OTHER,38
28092,2020,ROBBERY_VIOLENT,214
28092,2020,BURGLARY,314
28092,2020,BURGLARY_DWELLING,186
28092,2020,THEFT,1301
28092,2020,VEHICLE_THEFT,186
28092,2020,DRUG_TRAFFICKING,47
28092,2020,OTHER,5050
28092,2020,TOTAL,7208
28096,2020,HOM_COMPLETED,0
28096,2020,HOM_ATTEMPTED,2
28096,2020,INJURY,6
28096,2020,KIDNAPPING,0
28096,2020,SEXUAL,4
28096,2020,SEXUAL_PENETRATION,0
28096,2020,SEXUAL_OTHER,4
28096,2020,ROBBERY_VIOLENT,11
28096,2020,BURGLARY,47
28096,2020,BURGLARY_DWELLING,21
28096,2020,THEFT,173
28096,2020,VEHICLE_THEFT,23
28096,2020,DRUG_TRAFFICKING,7
28096,2020,OTHER,858
28096,2020,TOTAL,1131
28104,2020,HOM_COMPLETED,0
28104,2020,HOM_ATTEMPTED,0
28104,2020,INJURY,5
28104,2020,KIDNAPPING,0
28104,2020,SEXUAL,5
28104,2020,SEXUAL_PENETRATION,0
28104,2020,SEXUAL_OTHER,5
28104,2020,ROBBERY_VIOLENT,14
28104,2020,BURGLARY,51
28104,2020,BURGLARY_DWELLING,38
28104,2020,THEFT,80
28104,2020,VEHICLE_THEFT,20
28104,2020,DRUG_TRAFFICKING,3
28104,2020,OTHER,580
28104,2020,TOTAL,758
28106,2020,HOM_COMPLETED,1
28106,2020,HOM_ATTEMPTED,1
28106,2020,INJURY,32
28106,2020,KIDNAPPING,1
28106,2020,SEXUAL,36
28106,2020,SEXUAL_PENETRATION,4
28106,2020,SEXUAL_OTHER,32
28106,2020,ROBBERY_VIOLENT,281
28106,2020,BURGLARY,155
28106,2020,BURGLARY_DWELLING,88
28106,2020,THEFT,1239
28106,2020,VEHICLE_THEFT,109
28106,2020,DRUG_TRAFFICKING,19
28106,2020,OTHER,3447
28106,2020,TOTAL,5321
28113,2020,HOM_COMPLETED,0
28113,2020,HOM_ATTEMPTED,0
28113,2020,INJURY,13
28113,2020,KIDNAPPING,0
28113,2020,SEXUAL,10
28113,2020,SEXUAL_PENETRATION,1
28113,2020,SEXUAL_OTHER,9
28113,2020,ROBBERY_VIOLENT,64
28113,2020,BURGLARY,79
28113,2020,BURGLARY_DWELLING,64
28113,2020,THEFT,479
28113,2020,VEHICLE_THEFT,23
28113,2020,DRUG_TRAFFICKING,9
28113,2020,OTHER,1412
28113,2020,TOTAL,2089
28115,2020,HOM_COMPLETED,0
28115,2020,HOM_ATTEMPTED,0
28115,2020,INJURY,21
28115,2020,KIDNAPPING,0
28115,2020,SEXUAL,20
28115,2020,SEXUAL_PENETRATION,3
28115,2020,SEXUAL_OTHER,17
28115,2020,ROBBERY_VIOLENT,70
28115,2020,BURGLARY,96
28115,2020,BURGLARY_DWELLING,76
28115,2020,THEFT,757
28115,2020,VEHICLE_THEFT,86
28115,2020,DRUG_TRAFFICKING,17
28115,2020,OTHER,1597
28115,2020,TOTAL,2664
28123,2020,HOM_COMPLETED,0
28123,2020,HOM_ATTEMPTED,1
28123,2020,INJURY,35
28123,2020,KIDNAPPING,0
28123,2020,SEXUAL,14
28123,2020,SEXUAL_PENETRATION,2
28123,2020,SEXUAL_OTHER,12
28123,2020,ROBBERY_VIOLENT,73
28123,2020,BURGLARY,201
28123,2020,BURGLARY_DWELLING,125
28123,2020,THEFT,1279
28123,2020,VEHICLE_THEFT,24
28123,2020,DRUG_TRAFFICKING,13
28123,2020,OTHER,3022
28123,2020,TOTAL,4662
28127,2020,HOM_COMPLETED,0
28127,2020,HOM_ATTEMPTED,0
28127,2020,INJURY,31
28127,2020,KIDNAPPING,0
28127,2020,SEXUAL,29
28127,2020,SEXUAL_PENETRATION,1
28127,2020,SEXUAL_OTHER,28
28127,2020,ROBBERY_VIOLENT,82
28127,2020,BURGLARY,248
28127,2020,BURGLARY_DWELLING,205
28127,2020,THEFT,1062
28127,2020,VEHICLE_THEFT,64
28127,2020,DRUG_TRAFFICKING,10
28127,2020,OTHER,2096
28127,2020,TOTAL,3622
28130,2020,HOM_COMPLETED,0
28130,2020,HOM_ATTEMPTED,0
28130,2020,INJURY,5
28130,2020,KIDNAPPING,0
28130,2020,SEXUAL,10
28130,2020,SEXUAL_PENETRATION,0
28130,2020,SEXUAL_OTHER,10
28130,2020,ROBBERY_VIOLENT,31
28130,2020,BURGLARY,69
28130,2020,BURGLARY_DWELLING,30
28130,2020,THEFT,384
28130,2020,VEHICLE_THEFT,51
28130,2020,DRUG_TRAFFICKING,24
28130,2020,OTHER,1035
28130,2020,TOTAL,1609
28134,2020,HOM_COMPLETED,1
28134,2020,HOM_ATTEMPTED,3
28134,2020,INJURY,12
28134,2020,KIDNAPPING,0
28134,2020,SEXUAL,31
28134,2020,SEXUAL_PENETRATION,8
28134,2020,SEXUAL_OTHER,23
28134,2020,ROBBERY_VIOLENT,69
28134,2020,BURGLARY,151
28134,2020,BURGLARY_DWELLING,72
28134,2020,THEFT,1169
28134,2020,VEHICLE_THEFT,57
28134,2020,DRUG_TRAFFICKING,16
28134,2020,OTHER,2190
28134,2020,TOTAL,3699
28148,2020,HOM_COMPLETED,2
28148,2020,HOM_ATTEMPTED,3
28148,2020,INJURY,37
28148,2020,KIDNAPPING,0
28148,2020,SEXUAL,48
28148,2020,SEXUAL_PENETRATION,8
28148,2020,SEXUAL_OTHER,40
28148,2020,ROBBERY_VIOLENT,94
28148,2020,BURGLARY,128
28148,2020,BURGLARY_DWELLING,53
28148,2020,THEFT,931
28148,2020,VEHICLE_THEFT,63
28148,2020,DRUG_TRAFFICKING,26
28148,2020,OTHER,2720
28148,2020,TOTAL,4052
28152,2020,HOM_COMPLETED,0
28152,2020,HOM_ATTEMPTED,0
28152,2020,INJURY,5
28152,2020,KIDNAPPING,0
28152,2020,SEXUAL,2
28152,2020,SEXUAL_PENETRATION,1
28152,2020,SEXUAL_OTHER,1
28152,2020,ROBBERY_VIOLENT,17
28152,2020,BURGLARY,78
28152,2020,BURGLARY_DWELLING,75
28152,2020,THEFT,228
28152,2020,VEHICLE_THEFT,8
28152,2020,DRUG_TRAFFICKING,0
28152,2020,OTHER,699
28152,2020,TOTAL,1037
28903,2020,HOM_COMPLETED,0
28903,2020,HOM_ATTEMPTED,0
28903,2020,INJURY,10
28903,2020,KIDNAPPING,0
28903,2020,SEXUAL,7
28903,2020,SEXUAL_PENETRATION,0
28903,2020,SEXUAL_OTHER,7
28903,2020,ROBBERY_VIOLENT,12
28903,2020,BURGLARY,53
28903,2020,BURGLARY_DWELLING,35
28903,2020,THEFT,240
28903,2020,VEHICLE_THEFT,3
28903,2020,DRUG_TRAFFICKING,6
28903,2020,OTHER,828
28903,2020,TOTAL,1159
28161,2020,HOM_COMPLETED,0
28161,2020,HOM_ATTEMPTED,1
28161,2020,INJURY,56
28161,2020,KIDNAPPING,0
28161,2020,SEXUAL,38
28161,2020,SEXUAL_PENETRATION,4
28161,2020,SEXUAL_OTHER,34
28161,2020,ROBBERY_VIOLENT,85
28161,2020,BURGLARY,99
28161,2020,BURGLARY_DWELLING,46
28161,2020,THEFT,489
28161,2020,VEHICLE_THEFT,51
28161,2020,DRUG_TRAFFICKING,15
28161,2020,OTHER,2185
28161,2020,TOTAL,3019
28176,2020,HOM_COMPLETED,0
28176,2020,HOM_ATTEMPTED,1
28176,2020,INJURY,4
28176,2020,KIDNAPPING,0
28176,2020,SEXUAL,6
28176,2020,SEXUAL_PENETRATION,1
28176,2020,SEXUAL_OTHER,5
28176,2020,ROBBERY_VIOLENT,8
28176,2020,BURGLARY,57
28176,2020,BURGLARY_DWELLING,51
28176,2020,THEFT,155
28176,2020,VEHICLE_THEFT,5
28176,2020,DRUG_TRAFFICKING,4
28176,2020,OTHER,608
28176,2020,TOTAL,848
28181,2020,HOM_COMPLETED,0
28181,2020,HOM_ATTEMPTED,1
28181,2020,INJURY,7
28181,2020,KIDNAPPING,0
28181,2020,SEXUAL,3
28181,2020,SEXUAL_PENETRATION,0
28181,2020,SEXUAL_OTHER,3
28181,2020,ROBBERY_VIOLENT,40
28181,2020,BURGLARY,73
28181,2020,BURGLARY_DWELLING,54
28181,2020,THEFT,176
28181,2020,VEHICLE_THEFT,20
28181,2020,DRUG_TRAFFICKING,3
28181,2020,OTHER,682
28181,2020,TOTAL,1005
28005,2021,CONVENTIONAL,7665
28005,2021,HOM_COMPLETED,1
28005,2021,HOM_ATTEMPTED,8
28005,2021,INJURY,66
28005,2021,KIDNAPPING,1
28005,2021,SEXUAL,51
28005,2021,SEXUAL_PENETRATION,3
28005,2021,SEXUAL_OTHER,48
28005,2021,ROBBERY_VIOLENT,232
28005,2021,BURGLARY,376
28005,2021,BURGLARY_DWELLING,161
28005,2021,THEFT,2483
28005,2021,VEHICLE_THEFT,222
28005,2021,DRUG_TRAFFICKING,28
28005,2021,OTHER_CONVENTIONAL,4197
28005,2021,CYBERCRIME,1973
28005,2021,CYBER_FRAUD,1669
28005,2021,CYBER_OTHER,304
28005,2021,TOTAL,9638
28006,2021,CONVENTIONAL,3664
28006,2021,HOM_COMPLETED,0
28006,2021,HOM_ATTEMPTED,1
28006,2021,INJURY,43
28006,2021,KIDNAPPING,0
28006,2021,SEXUAL,27
28006,2021,SEXUAL_PENETRATION,5
28006,2021,SEXUAL_OTHER,22
28006,2021,ROBBERY_VIOLENT,70
28006,2021,BURGLARY,208
28006,2021,BURGLARY_DWELLING,145
28006,2021,THEFT,1114
28006,2021,VEHICLE_THEFT,246
28006,2021,DRUG_TRAFFICKING,32
28006,2021,OTHER_CONVENTIONAL,1923
28006,2021,CYBERCRIME,832
28006,2021,CYBER_FRAUD,747
28006,2021,CYBER_OTHER,85
28006,2021,TOTAL,4496
28007,2021,CONVENTIONAL,5628
28007,2021,HOM_COMPLETED,0
28007,2021,HOM_ATTEMPTED,4
28007,2021,INJURY,30
28007,2021,KIDNAPPING,1
28007,2021,SEXUAL,37
28007,2021,SEXUAL_PENETRATION,6
28007,2021,SEXUAL_OTHER,31
28007,2021,ROBBERY_VIOLENT,245
28007,2021,BURGLARY,248
28007,2021,BURGLARY_DWELLING,148
28007,2021,THEFT,2135
28007,2021,VEHICLE_THEFT,142
28007,2021,DRUG_TRAFFICKING,26
28007,2021,OTHER_CONVENTIONAL,2760
28007,2021,CYBERCRIME,1353
28007,2021,CYBER_FRAUD,1189
28007,2021,CYBER_OTHER,164
28007,2021,TOTAL,6981
28009,2021,CONVENTIONAL,552
28009,2021,HOM_COMPLETED,0
28009,2021,HOM_ATTEMPTED,0
28009,2021,INJURY,6
28009,2021,KIDNAPPING,0
28009,2021,SEXUAL,3
28009,2021,SEXUAL_PENETRATION,0
28009,2021,SEXUAL_OTHER,3
28009,2021,ROBBERY_VIOLENT,8
28009,2021,BURGLARY,33
28009,2021,BURGLARY_DWELLING,21
28009,2021,THEFT,132
28009,2021,VEHICLE_THEFT,17
28009,2021,DRUG_TRAFFICKING,4
28009,2021,OTHER_CONVENTIONAL,349
28009,2021,CYBERCRIME,153
28009,2021,CYBER_FRAUD,134
28009,2021,CYBER_OTHER,19
28009,2021,TOTAL,705
28013,2021,CONVENTIONAL,1779
28013,2021,HOM_COMPLETED,1
28013,2021,HOM_ATTEMPTED,0
28013,2021,INJURY,22
28013,2021,KIDNAPPING,0
28013,2021,SEXUAL,9
28013,2021,SEXUAL_PENETRATION,0
28013,2021,SEXUAL_OTHER,9
28013,2021,ROBBERY_VIOLENT,36
28013,2021,BURGLARY,80
28013,2021,BURGLARY_DWELLING,49
28013,2021,THEFT,555
28013,2021,VEHICLE_THEFT,35
28013,2021,DRUG_TRAFFICKING,8
28013,2021,OTHER_CONVENTIONAL,1033
28013,2021,CYBERCRIME,429
28013,2021,CYBER_FRAUD,410
28013,2021,CYBER_OTHER,19
28013,2021,TOTAL,2208
28014,2021,CONVENTIONAL,2114
28014,2021,HOM_COMPLETED,0
28014,2021,HOM_ATTEMPTED,0
28014,2021,INJURY,50
28014,2021,KIDNAPPING,0
28014,2021,SEXUAL,21
28014,2021,SEXUAL_PENETRATION,0
28014,2021,SEXUAL_OTHER,21
28014,2021,ROBBERY_VIOLENT,48
28014,2021,BURGLARY,108
28014,2021,BURGLARY_DWELLING,52
28014,2021,THEFT,413
28014,2021,VEHICLE_THEFT,21
28014,2021,DRUG_TRAFFICKING,11
28014,2021,OTHER_CONVENTIONAL,1442
28014,2021,CYBERCRIME,308
28014,2021,CYBER_FRAUD,229
28014,2021,CYBER_OTHER,79
28014,2021,TOTAL,2422
28015,2021,CONVENTIONAL,2280
28015,2021,HOM_COMPLETED,0
28015,2021,HOM_ATTEMPTED,1
28015,2021,INJURY,11
28015,2021,KIDNAPPING,0
28015,2021,SEXUAL,5
28015,2021,SEXUAL_PENETRATION,2
28015,2021,SEXUAL_OTHER,3
28015,2021,ROBBERY_VIOLENT,40
28015,2021,BURGLARY,67
28015,2021,BURGLARY_DWELLING,53
28015,2021,THEFT,1314
28015,2021,VEHICLE_THEFT,40
28015,2021,DRUG_TRAFFICKING,12
28015,2021,OTHER_CONVENTIONAL,790
28015,2021,CYBERCRIME,360
28015,2021,CYBER_FRAUD,312
28015,2021,CYBER_OTHER,48
28015,2021,TOTAL,2640
28022,2021,CONVENTIONAL,1431
28022,2021,HOM_COMPLETED,0
28022,2021,HOM_ATTEMPTED,1
28022,2021,INJURY,13
28022,2021,KIDNAPPING,0
28022,2021,SEXUAL,16
28022,2021,SEXUAL_PENETRATION,2
28022,2021,SEXUAL_OTHER,14
28022,2021,ROBBERY_VIOLENT,20
28022,2021,BURGLARY,112
28022,2021,BURGLARY_DWELLING,92
28022,2021,THEFT,371
28022,2021,VEHICLE_THEFT,5
28022,2021,DRUG_TRAFFICKING,8
28022,2021,OTHER_CONVENTIONAL,885
28022,2021,CYBERCRIME,311
28022,2021,CYBER_FRAUD,263
28022,2021,CYBER_OTHER,48
28022,2021,TOTAL,1742
28040,2021,CONVENTIONAL,1250
28040,2021,HOM_COMPLETED,1
28040,2021,HOM_ATTEMPTED,0
28040,2021,INJURY,21
28040,2021,KIDNAPPING,0
28040,2021,SEXUAL,15
28040,2021,SEXUAL_PENETRATION,0
28040,2021,SEXUAL_OTHER,15
28040,2021,ROBBERY_VIOLENT,32
28040,2021,BURGLARY,106
28040,2021,BURGLARY_DWELLING,90
28040,2021,THEFT,209
28040,2021,VEHICLE_THEFT,22
28040,2021,DRUG_TRAFFICKING,9
28040,2021,OTHER_CONVENTIONAL,835
28040,2021,CYBERCRIME,105
28040,2021,CYBER_FRAUD,86
28040,2021,CYBER_OTHER,19
28040,2021,TOTAL,1355
28045,2021,CONVENTIONAL,1327
28045,2021,HOM_COMPLETED,0
28045,2021,HOM_ATTEMPTED,2
28045,2021,INJURY,29
28045,2021,KIDNAPPING,0
28045,2021,SEXUAL,15
28045,2021,SEXUAL_PENETRATION,1
28045,2021,SEXUAL_OTHER,14
28045,2021,ROBBERY_VIOLENT,40
28045,2021,BURGLARY,96
28045,2021,BURGLARY_DWELLING,78
28045,2021,THEFT,296
28045,2021,VEHICLE_THEFT,14
28045,2021,DRUG_TRAFFICKING,12
28045,2021,OTHER_CONVENTIONAL,823
28045,2021,CYBERCRIME,230
28045,2021,CYBER_FRAUD,221
28045,2021,CYBER_OTHER,9
28045,2021,TOTAL,1557
28047,2021,CONVENTIONAL,2136
28047,2021,HOM_COMPLETED,1
28047,2021,HOM_ATTEMPTED,0
28047,2021,INJURY,35
28047,2021,KIDNAPPING,0
28047,2021,SEXUAL,24
28047,2021,SEXUAL_PENETRATION,3
28047,2021,SEXUAL_OTHER,21
28047,2021,ROBBERY_VIOLENT,72
28047,2021,BURGLARY,129
28047,2021,BURGLARY_DWELLING,85
28047,2021,THEFT,596
28047,2021,VEHICLE_THEFT,15
28047,2021,DRUG_TRAFFICKING,6
28047,2021,OTHER_CONVENTIONAL,1258
28047,2021,CYBERCRIME,395
28047,2021,CYBER_FRAUD,337
28047,2021,CYBER_OTHER,58
28047,2021,TOTAL,2531
28049,2021,CONVENTIONAL,2714
28049,2021,HOM_COMPLETED,0
28049,2021,HOM_ATTEMPTED,2
28049,2021,INJURY,27
28049,2021,KIDNAPPING,0
28049,2021,SEXUAL,10
28049,2021,SEXUAL_PENETRATION,0
28049,2021,SEXUAL_OTHER,10
28049,2021,ROBBERY_VIOLENT,60
28049,2021,BURGLARY,145
28049,2021,BURGLARY_DWELLING,72
28049,2021,THEFT,877
28049,2021,VEHICLE_THEFT,75
28049,2021,DRUG_TRAFFICKING,19
28049,2021,OTHER_CONVENTIONAL,1499
28049,2021,CYBERCRIME,541
28049,2021,CYBER_FRAUD,463
28049,2021,CYBER_OTHER,78
28049,2021,TOTAL,3255
28058,2021,CONVENTIONAL,5501
28058,2021,HOM_COMPLETED,1
28058,2021,HOM_ATTEMPTED,1
28058,2021,INJURY,33
28058,2021,KIDNAPPING,0
28058,2021,SEXUAL,45
28058,2021,SEXUAL_PENETRATION,7
28058,2021,SEXUAL_OTHER,38
28058,2021,ROBBERY_VIOLENT,235
28058,2021,BURGLARY,265
28058,2021,BURGLARY_DWELLING,154
28058,2021,THEFT,1696
28058,2021,VEHICLE_THEFT,161
28058,2021,DRUG_TRAFFICKING,39
28058,2021,OTHER_CONVENTIONAL,3025
28058,2021,CYBERCRIME,1292
28058,2021,CYBER_FRAUD,1194
28058,2021,CYBER_OTHER,98
28058,2021,TOTAL,6793
28061,2021,CONVENTIONAL,1287
28061,2021,HOM_COMPLETED,0
28061,2021,HOM_ATTEMPTED,2
28061,2021,INJURY,26
28061,2021,KIDNAPPING,0
28061,2021,SEXUAL,15
28061,2021,SEXUAL_PENETRATION,2
28061,2021,SEXUAL_OTHER,13
28061,2021,ROBBERY_VIOLENT,25
28061,2021,BURGLARY,106
28061,2021,BURGLARY_DWELLING,91
28061,2021,THEFT,217
28061,2021,VEHICLE_THEFT,8
28061,2021,DRUG_TRAFFICKING,5
28061,2021,OTHER_CONVENTIONAL,883
28061,2021,CYBERCRIME,344
28061,2021,CYBER_FRAUD,293
28061,2021,CYBER_OTHER,51
28061,2021,TOTAL,1631
28065,2021,CONVENTIONAL,7058
28065,2021,HOM_COMPLETED,1
28065,2021,HOM_ATTEMPTED,0
28065,2021,INJURY,26
28065,2021,KIDNAPPING,1
28065,2021,SEXUAL,63
28065,2021,SEXUAL_PENETRATION,11
28065,2021,SEXUAL_OTHER,52
28065,2021,ROBBERY_VIOLENT,360
28065,2021,BURGLARY,226
28065,2021,BURGLARY_DWELLING,143
28065,2021,THEFT,2413
28065,2021,VEHICLE_THEFT,204
28065,2021,DRUG_TRAFFICKING,21
28065,2021,OTHER_CONVENTIONAL,3743
28065,2021,CYBERCRIME,1219
28065,2021,CYBER_FRAUD,1103
28065,2021,CYBER_OTHER,116
28065,2021,TOTAL,8277
28074,2021,CONVENTIONAL,6948
28074,2021,HOM_COMPLETED,0
28074,2021,HOM_ATTEMPTED,2
28074,2021,INJURY,72
28074,2021,KIDNAPPING,0
28074,2021,SEXUAL,47
28074,2021,SEXUAL_PENETRATION,7
28074,2021,SEXUAL_OTHER,40
28074,2021,ROBBERY_VIOLENT,256
28074,2021,BURGLARY,298
28074,2021,BURGLARY_DWELLING,169
28074,2021,THEFT,2780
28074,2021,VEHICLE_THEFT,197
28074,2021,DRUG_TRAFFICKING,28
28074,2021,OTHER_CONVENTIONAL,3268
28074,2021,CYBERCRIME,1172
28074,2021,CYBER_FRAUD,1072
28074,2021,CYBER_OTHER,100
28074,2021,TOTAL,8120
28079,2021,CONVENTIONAL,174344
28079,2021,HOM_COMPLETED,18
28079,2021,HOM_ATTEMPTED,50
28079,2021,INJURY,1507
28079,2021,KIDNAPPING,9
28079,2021,SEXUAL,1235
28079,2021,SEXUAL_PENETRATION,155
28079,2021,SEXUAL_OTHER,1080
28079,2021,ROBBERY_VIOLENT,8609
28079,2021,BURGLARY,5904
28079,2021,BURGLARY_DWELLING,3837
28079,2021,THEFT,73259
28079,2021,VEHICLE_THEFT,4302
28079,2021,DRUG_TRAFFICKING,1824
28079,2021,OTHER_CONVENTIONAL,77627
28079,2021,CYBERCRIME,28483
28079,2021,CYBER_FRAUD,25477
28079,2021,CYBER_OTHER,3006
28079,2021,TOTAL,202827
28080,2021,CONVENTIONAL,3507
28080,2021,HOM_COMPLETED,1
28080,2021,HOM_ATTEMPTED,0
28080,2021,INJURY,29
28080,2021,KIDNAPPING,0
28080,2021,SEXUAL,24
28080,2021,SEXUAL_PENETRATION,4
28080,2021,SEXUAL_OTHER,20
28080,2021,ROBBERY_VIOLENT,72
28080,2021,BURGLARY,174
28080,2021,BURGLARY_DWELLING,113
28080,2021,THEFT,1507
28080,2021,VEHICLE_THEFT,114
28080,2021,DRUG_TRAFFICKING,8
28080,2021,OTHER_CONVENTIONAL,1578
28080,2021,CYBERCRIME,406
28080,2021,CYBER_FRAUD,346
28080,2021,CYBER_OTHER,60
28080,2021,TOTAL,3913
28084,2021,CONVENTIONAL,1157
28084,2021,HOM_COMPLETED,0
28084,2021,HOM_ATTEMPTED,0
28084,2021,INJURY,20
28084,2021,KIDNAPPING,0
28084,2021,SEXUAL,6
28084,2021,SEXUAL_PENETRATION,0
28084,2021,SEXUAL_OTHER,6
28084,2021,ROBBERY_VIOLENT,14
28084,2021,BURGLARY,39
28084,2021,BURGLARY_DWELLING,20
28084,2021,THEFT,240
28084,2021,VEHICLE_THEFT,35
28084,2021,DRUG_TRAFFICKING,9
28084,2021,OTHER_CONVENTIONAL,794
28084,2021,CYBERCRIME,181
28084,2021,CYBER_FRAUD,146
28084,2021,CYBER_OTHER,35
28084,2021,TOTAL,1338
28092,2021,CONVENTIONAL,6034
28092,2021,HOM_COMPLETED,0
28092,2021,HOM_ATTEMPTED,3
28092,2021,INJURY,46
28092,2021,KIDNAPPING,0
28092,2021,SEXUAL,40
28092,2021,SEXUAL_PENETRATION,11
28092,2021,SEXUAL_OTHER,29
28092,2021,ROBBERY_VIOLENT,227
28092,2021,BURGLARY,352
28092,2021,BURGLARY_DWELLING,239
28092,2021,THEFT,1514
28092,2021,VEHICLE_THEFT,145
28092,2021,DRUG_TRAFFICKING,47
28092,2021,OTHER_CONVENTIONAL,3660
28092,2021,CYBERCRIME,1777
28092,2021,CYBER_FRAUD,1583
28092,2021,CYBER_OTHER,194
28092,2021,TOTAL,7811
28096,2021,CONVENTIONAL,919
28096,2021,HOM_COMPLETED,0
28096,2021,HOM_ATTEMPTED,0
28096,2021,INJURY,5
28096,2021,KIDNAPPING,0
28096,2021,SEXUAL,7
28096,2021,SEXUAL_PENETRATION,1
28096,2021,SEXUAL_OTHER,6
28096,2021,ROBBERY_VIOLENT,18
28096,2021,BURGLARY,69
28096,2021,BURGLARY_DWELLING,54
28096,2021,THEFT,188
28096,2021,VEHICLE_THEFT,25
28096,2021,DRUG_TRAFFICKING,11
28096,2021,OTHER_CONVENTIONAL,596
28096,2021,CYBERCRIME,281
28096,2021,CYBER_FRAUD,254
28096,2021,CYBER_OTHER,27
28096,2021,TOTAL,1200
28104,2021,CONVENTIONAL,693
28104,2021,HOM_COMPLETED,0
28104,2021,HOM_ATTEMPTED,0
28104,2021,INJURY,7
28104,2021,KIDNAPPING,0
28104,2021,SEXUAL,6
28104,2021,SEXUAL_PENETRATION,0
28104,2021,SEXUAL_OTHER,6
28104,2021,ROBBERY_VIOLENT,14
28104,2021,BURGLARY,39
28104,2021,BURGLARY_DWELLING,29
28104,2021,THEFT,122
28104,2021,VEHICLE_THEFT,19
28104,2021,DRUG_TRAFFICKING,5
28104,2021,OTHER_CONVENTIONAL,481
28104,2021,CYBERCRIME,195
28104,2021,CYBER_FRAUD,164
28104,2021,CYBER_OTHER,31
28104,2021,TOTAL,888
28106,2021,CONVENTIONAL,5011
28106,2021,HOM_COMPLETED,3
28106,2021,HOM_ATTEMPTED,0
28106,2021,INJURY,42
28106,2021,KIDNAPPING,0
28106,2021,SEXUAL,56
28106,2021,SEXUAL_PENETRATION,9
28106,2021,SEXUAL_OTHER,47
28106,2021,ROBBERY_VIOLENT,316
28106,2021,BURGLARY,144
28106,2021,BURGLARY_DWELLING,89
28106,2021,THEFT,1316
28106,2021,VEHICLE_THEFT,75
28106,2021,DRUG_TRAFFICKING,31
28106,2021,OTHER_CONVENTIONAL,3028
28106,2021,CYBERCRIME,412
28106,2021,CYBER_FRAUD,370
28106,2021,CYBER_OTHER,42
28106,2021,TOTAL,5423
28113,2021,CONVENTIONAL,2075
28113,2021,HOM_COMPLETED,0
28113,2021,HOM_ATTEMPTED,0
28113,2021,INJURY,13
28113,2021,KIDNAPPING,0
28113,2021,SEXUAL,18
28113,2021,SEXUAL_PENETRATION,5
28113,2021,SEXUAL_OTHER,13
28113,2021,ROBBERY_VIOLENT,99
28113,2021,BURGLARY,66
28113,2021,BURGLARY_DWELLING,41
28113,2021,THEFT,618
28113,2021,VEHICLE_THEFT,38
28113,2021,DRUG_TRAFFICKING,24
28113,2021,OTHER_CONVENTIONAL,1199
28113,2021,CYBERCRIME,282
28113,2021,CYBER_FRAUD,249
28113,2021,CYBER_OTHER,33
28113,2021,TOTAL,2357
28115,2021,CONVENTIONAL,2027
28115,2021,HOM_COMPLETED,2
28115,2021,HOM_ATTEMPTED,0
28115,2021,INJURY,14
28115,2021,KIDNAPPING,0
28115,2021,SEXUAL,10
28115,2021,SEXUAL_PENETRATION,1
28115,2021,SEXUAL_OTHER,9
28115,2021,ROBBERY_VIOLENT,63
28115,2021,BURGLARY,90
28115,2021,BURGLARY_DWELLING,74
28115,2021,THEFT,861
28115,2021,VEHICLE_THEFT,77
28115,2021,DRUG_TRAFFICKING,16
28115,2021,OTHER_CONVENTIONAL,894
28115,2021,CYBERCRIME,442
28115,2021,CYBER_FRAUD,420
28115,2021,CYBER_OTHER,22
28115,2021,TOTAL,2469
28123,2021,CONVENTIONAL,4239
28123,2021,HOM_COMPLETED,0
28123,2021,HOM_ATTEMPTED,2
28123,2021,INJURY,44
28123,2021,KIDNAPPING,0
28123,2021,SEXUAL,25
28123,2021,SEXUAL_PENETRATION,4
28123,2021,SEXUAL_OTHER,21
28123,2021,ROBBERY_VIOLENT,141
28123,2021,BURGLARY,262
28123,2021,BURGLARY_DWELLING,152
28123,2021,THEFT,1528
28123,2021,VEHICLE_THEFT,29
28123,2021,DRUG_TRAFFICKING,8
28123,2021,OTHER_CONVENTIONAL,2200
28123,2021,CYBERCRIME,956
28123,2021,CYBER_FRAUD,807
