year,crime_code,age,sex,count
2023,3.4,14-17,F,0
2023,3.4,18-30,M,33
2023,3.4,18-30,F,2
2023,3.4,31-40,M,17
2023,3.4,31-40,F,1
2023,3.4,41-64,M,33
2023,3.4,41-64,F,0
2023,3.4,65+,M,6
2023,3.4,65+,F,0
2023,3.5,14-17,M,7
2023,3.5,14-17,F,0
2023,3.5,18-30,M,58
2023,3.5,18-30,F,16
2023,3.5,31-40,M,50
2023,3.5,31-40,F,10
2023,3.5,41-64,M,90
2023,3.5,41-64,F,19
2023,3.5,65+,M,12
2023,3.5,65+,F,1
2023,4,14-17,M,0
2023,4,14-17,F,0
2023,4,18-30,M,19
2023,4,18-30,F,28
2023,4,31-40,M,32
2023,4,31-40,F,26
2023,4,41-64,M,47
2023,4,41-64,F,29
2023,4,65+,M,2
2023,4,65+,F,0
2023,5,14-17,M,1772
2023,5,14-17,F,530
2023,5,18-30,M,12128
2023,5,18-30,F,4048
2023,5,31-40,M,7477
2023,5,31-40,F,2466
2023,5,41-64,M,7511
2023,5,41-64,F,3119
2023,5,65+,M,455
2023,5,65+,F,256
2023,5.1,14-17,M,507
2023,5.1,14-17,F,421
2023,5.1,18-30,M,5587
2023,5.1,18-30,F,2984
2023,5.1,31-40,M,4007
2023,5.1,31-40,F,1809
2023,5.1,41-64,M,4325
2023,5.1,41-64,F,2435
2023,5.1,65+,M,335
2023,5.1,65+,F,228
2023,5.2,14-17,M,244
2023,5.2,14-17,F,9
2023,5.2,18-30,M,1686
2023,5.2,18-30,F,106
2023,5.2,31-40,M,1173
2023,5.2,31-40,F,72
2023,5.2,41-64,M,983
2023,5.2,41-64,F,74
2023,5.2,65+,M,20
2023,5.2,65+,F,1
2023,5.2.1,14-17,M,92
2023,5.2.1,14-17,F,1
2023,5.2.1,18-30,M,510
2023,5.2.1,18-30,F,23
2023,5.2.1,31-40,M,314
2023,5.2.1,31-40,F,21
2023,5.2.1,41-64,M,346
2023,5.2.1,41-64,F,18
2023,5.2.1,65+,M,3
2023,5.2.1,65+,F,0
2023,5.2.2,14-17,M,70
2023,5.2.2,14-17,F,6
2023,5.2.2,18-30,M,393
2023,5.2.2,18-30,F,47
2023,5.2.2,31-40,M,235
2023,5.2.2,31-40,F,20
2023,5.2.2,41-64,M,167
2023,5.2.2,41-64,F,20
2023,5.2.2,65+,M,5
2023,5.2.2,65+,F,1
2023,5.2.3,14-17,M,40
2023,5.2.3,14-17,F,2
2023,5.2.3,18-30,M,481
2023,5.2.3,18-30,F,23
2023,5.2.3,31-40,M,392
2023,5.2.3,31-40,F,16
2023,5.2.3,41-64,M,270
2023,5.2.3,41-64,F,20
2023,5.2.3,65+,M,5
2023,5.2.3,65+,F,0
2023,5.3,14-17,M,776
2023,5.3,14-17,F,55
2023,5.3,18-30,M,2298
2023,5.3,18-30,F,209
2023,5.3,31-40,M,785
2023,5.3,31-40,F,136
2023,5.3,41-64,M,569
2023,5.3,41-64,F,121
2023,5.3,65+,M,16
2023,5.3,65+,F,3
2023,5.3.1,14-17,M,539
2023,5.3.1,14-17,F,30
2023,5.3.1,18-30,M,1585
2023,5.3.1,18-30,F,123
2023,5.3.1,31-40,M,435
2023,5.3.1,31-40,F,57
2023,5.3.1,41-64,M,246
2023,5.3.1,41-64,F,40
2023,5.3.1,65+,M,5
2023,5.3.1,65+,F,2
2023,5.3.2,14-17,M,18
2023,5.3.2,14-17,F,3
2023,5.3.2,18-30,M,82
2023,5.3.2,18-30,F,11
2023,5.3.2,31-40,M,59
2023,5.3.2,31-40,F,8
2023,5.3.2,41-64,M,31
2023,5.3.2,41-64,F,8
2023,5.3.2,65+,M,0
2023,5.3.2,65+,F,0
2023,5.3.3,14-17,M,62
2023,5.3.3,14-17,F,12
2023,5.3.3,18-30,M,329
2023,5.3.3,18-30,F,59
2023,5.3.3,31-40,M,238
2023,5.3.3,31-40,F,69
2023,5.3.3,41-64,M,239
2023,5.3.3,41-64,F,64
2023,5.3.3,65+,M,9
2023,5.3.3,65+,F,1
2023,5.4,14-17,M,43
2023,5.4,14-17,F,3
2023,5.4,18-30,M,190
2023,5.4,18-30,F,21
2023,5.4,31-40,M,200
2023,5.4,31-40,F,14
2023,5.4,41-64,M,156
2023,5.4,41-64,F,13
2023,5.4,65+,M,3
2023,5.4,65+,F,0
2023,5.5,14-17,M,35
2023,5.5,14-17,F,18
2023,5.5,18-30,M,1133
2023,5.5,18-30,F,381
2023,5.5,31-40,M,547
2023,5.5,31-40,F,209
2023,5.5,41-64,M,715
2023,5.5,41-64,F,257
2023,5.5,65+,M,28
2023,5.5,65+,F,17
2023,5.5.1,14-17,M,18
2023,5.5.1,14-17,F,7
2023,5.5.1,18-30,M,653
2023,5.5.1,18-30,F,247
2023,5.5.1,31-40,M,247
2023,5.5.1,31-40,F,91
2023,5.5.1,41-64,M,235
2023,5.5.1,41-64,F,107
2023,5.5.1,65+,M,14
2023,5.5.1,65+,F,9
2023,5.6,14-17,M,96
2023,5.6,14-17,F,10
2023,5.6,18-30,M,469
2023,5.6,18-30,F,50
2023,5.6,31-40,M,224
2023,5.6,31-40,F,37
2023,5.6,41-64,M,237
2023,5.6,41-64,F,39
2023,5.6,65+,M,24
2023,5.6,65+,F,3
2023,5.7,14-17,M,3
2023,5.7,14-17,F,0
2023,5.7,18-30,M,22
2023,5.7,18-30,F,2
2023,5.7,31-40,M,29
2023,5.7,31-40,F,7
2023,5.7,41-64,M,50
2023,5.7,41-64,F,0
2023,5.7,65+,M,2
2023,5.7,65+,F,0
2023,5.8,14-17,M,0
2023,5.8,14-17,F,0
2023,5.8,18-30,M,23
2023,5.8,18-30,F,15
2023,5.8,31-40,M,17
2023,5.8,31-40,F,11
2023,5.8,41-64,M,63
2023,5.8,41-64,F,10
2023,5.8,65+,M,3
2023,5.8,65+,F,0
2023,5.9,14-17,M,68
2023,5.9,14-17,F,14
2023,5.9,18-30,M,720
2023,5.9,18-30,F,280
2023,5.9,31-40,M,495
2023,5.9,31-40,F,171
2023,5.9,41-64,M,413
2023,5.9,41-64,F,170
2023,5.9,65+,M,24
2023,5.9,65+,F,4
2023,6,14-17,M,171
2023,6,14-17,F,18
2023,6,18-30,M,2925
2023,6,18-30,F,334
2023,6,31-40,M,2266
2023,6,31-40,F,278
2023,6,41-64,M,2598
2023,6,41-64,F,281
2023,6,65+,M,103
2023,6,65+,F,16
2023,6.1,14-17,M,103
2023,6.1,14-17,F,15
2023,6.1,18-30,M,1550
2023,6.1,18-30,F,194
2023,6.1,31-40,M,974
2023,6.1,31-40,F,141
2023,6.1,41-64,M,930
2023,6.1,41-64,F,145
2023,6.1,65+,M,28
2023,6.1,65+,F,7
2023,6.2,14-17,M,50
2023,6.2,14-17,F,2
2023,6.2,18-30,M,1326
2023,6.2,18-30,F,114
2023,6.2,31-40,M,1248
2023,6.2,31-40,F,120
2023,6.2,41-64,M,1605
2023,6.2,41-64,F,121
2023,6.2,65+,M,74
2023,6.2,65+,F,8
2023,6.3,14-17,M,18
2023,6.3,14-17,F,1
2023,6.3,18-30,M,49
2023,6.3,18-30,F,26
2023,6.3,31-40,M,44
2023,6.3,31-40,F,17
2023,6.3,41-64,M,63
2023,6.3,41-64,F,15
2023,6.3,65+,M,1
2023,6.3,65+,F,1
2023,7,14-17,M,52
2023,7,14-17,F,22
2023,7,18-30,M,885
2023,7,18-30,F,147
2023,7,31-40,M,648
2023,7,31-40,F,172
2023,7,41-64,M,598
2023,7,41-64,F,168
2023,7,65+,M,15
2023,7,65+,F,4
2023,8,14-17,M,0
2023,8,14-17,F,1
2023,8,18-30,M,4
2023,8,18-30,F,0
2023,8,31-40,M,2
2023,8,31-40,F,1
2023,8,41-64,M,22
2023,8,41-64,F,3
2023,8,65+,M,7
2023,8,65+,F,0
2023,9,14-17,M,27
2023,9,14-17,F,8
2023,9,18-30,M,1167
2023,9,18-30,F,112
2023,9,31-40,M,1082
2023,9,31-40,F,109
2023,9,41-64,M,1318
2023,9,41-64,F,209
2023,9,65+,M,86
2023,9,65+,F,13
2023,10,14-17,M,264
2023,10,14-17,F,35
2023,10,18-30,M,2059
2023,10,18-30,F,390
2023,10,31-40,M,1074
2023,10,31-40,F,246
2023,10,41-64,M,1154
2023,10,41-64,F,307
2023,10,65+,M,62
2023,10,65+,F,14
2023,11,14-17,M,1
2023,11,14-17,F,0
2023,11,18-30,M,10
2023,11,18-30,F,1
2023,11,31-40,M,17
2023,11,31-40,F,3
2023,11,41-64,M,20
2023,11,41-64,F,6
2023,11,65+,M,1
2023,11,65+,F,2
2023,12,14-17,M,4
2023,12,14-17,F,4
2023,12,18-30,M,103
2023,12,18-30,F,25
2023,12,31-40,M,107
2023,12,31-40,F,38
2023,12,41-64,M,311
2023,12,41-64,F,100
2023,12,65+,M,38
2023,12,65+,F,6
2023,TOTAL,14-17,M,3538
2023,TOTAL,14-17,F,930
2023,TOTAL,18-30,M,27638
2023,TOTAL,18-30,F,6885
2023,TOTAL,31-40,M,19747
2023,TOTAL,31-40,F,4905
2023,TOTAL,41-64,M,22365
2023,TOTAL,41-64,F,6067
2023,TOTAL,65+,M,1401
2023,TOTAL,65+,F,413
2024,1,14-17,M,788
2024,1,14-17,F,192
2024,1,18-30,M,6524
2024,1,18-30,F,1557
2024,1,31-40,M,5299
2024,1,31-40,F,1324
2024,1,41-64,M,6229
2024,1,41-64,F,1429
2024,1,65+,M,406
2024,1,65+,F,63
2024,1.1,14-17,M,39
2024,1.1,14-17,F,1
2024,1.1,18-30,M,122
2024,1.1,18-30,F,7
2024,1.1,31-40,M,34
2024,1.1,31-40,F,3
2024,1.1,41-64,M,37
2024,1.1,41-64,F,6
2024,1.1,65+,M,9
2024,1.1,65+,F,0
2024,1.1.1,14-17,M,1
2024,1.1.1,14-17,F,0
2024,1.1.1,18-30,M,9
2024,1.1.1,18-30,F,1
2024,1.1.1,31-40,M,5
2024,1.1.1,31-40,F,0
2024,1.1.1,41-64,M,6
2024,1.1.1,41-64,F,2
2024,1.1.1,65+,M,2
2024,1.1.1,65+,F,0
2024,1.2,14-17,M,287
2024,1.2,14-17,F,65
2024,1.2,18-30,M,1589
2024,1.2,18-30,F,236
2024,1.2,31-40,M,849
2024,1.2,31-40,F,186
2024,1.2,41-64,M,1030
2024,1.2,41-64,F,230
2024,1.2,65+,M,72
2024,1.2,65+,F,12
2024,1.3,14-17,M,347
2024,1.3,14-17,F,117
2024,1.3,18-30,M,4133
2024,1.3,18-30,F,1226
2024,1.3,31-40,M,4193
2024,1.3,31-40,F,1096
2024,1.3,41-64,M,4989
2024,1.3,41-64,F,1154
2024,1.3,65+,M,316
2024,1.3,65+,F,46
2024,1.4,14-17,M,115
2024,1.4,14-17,F,9
2024,1.4,18-30,M,680
2024,1.4,18-30,F,88
2024,1.4,31-40,M,223
2024,1.4,31-40,F,39
2024,1.4,41-64,M,173
2024,1.4,41-64,F,39
2024,1.4,65+,M,9
2024,1.4,65+,F,5
2024,2,14-17,M,388
2024,2,14-17,F,57
2024,2,18-30,M,1839
2024,2,18-30,F,306
2024,2,31-40,M,1555
2024,2,31-40,F,324
2024,2,41-64,M,2292
2024,2,41-64,F,515
2024,2,65+,M,159
2024,2,65+,F,47
2024,2.1,14-17,M,25
2024,2.1,14-17,F,5
2024,2.1,18-30,M,199
2024,2.1,18-30,F,25
2024,2.1,31-40,M,225
2024,2.1,31-40,F,35
2024,2.1,41-64,M,373
2024,2.1,41-64,F,45
2024,2.1,65+,M,30
2024,2.1,65+,F,3
2024,2.2,14-17,M,363
2024,2.2,14-17,F,52
2024,2.2,18-30,M,1640
2024,2.2,18-30,F,281
2024,2.2,31-40,M,1330
2024,2.2,31-40,F,289
2024,2.2,41-64,M,1919
2024,2.2,41-64,F,470
2024,2.2,65+,M,129
2024,2.2,65+,F,44
2024,3,14-17,M,132
2024,3,14-17,F,4
2024,3,18-30,M,620
2024,3,18-30,F,21
2024,3,31-40,M,437
2024,3,31-40,F,34
2024,3,41-64,M,692
2024,3,41-64,F,35
2024,3,65+,M,101
2024,3,65+,F,1
2024,3.1,14-17,M,59
2024,3.1,14-17,F,1
2024,3.1,18-30,M,343
2024,3.1,18-30,F,1
2024,3.1,31-40,M,234
2024,3.1,31-40,F,9
2024,3.1,41-64,M,420
2024,3.1,41-64,F,3
2024,3.1,65+,M,77
2024,3.1,65+,F,1
2024,3.2,14-17,M,41
2024,3.2,14-17,F,0
2024,3.2,18-30,M,190
2024,3.2,18-30,F,0
2024,3.2,31-40,M,131
2024,3.2,31-40,F,1
2024,3.2,41-64,M,137
2024,3.2,41-64,F,0
2024,3.2,65+,M,4
2024,3.2,65+,F,0
2024,3.3,14-17,M,9
2024,3.3,14-17,F,0
2024,3.3,18-30,M,4
2024,3.3,18-30,F,1
2024,3.3,31-40,M,3
2024,3.3,31-40,F,2
2024,3.3,41-64,M,6
2024,3.3,41-64,F,1
2024,3.3,65+,M,0
2024,3.3,65+,F,0
2024,3.4,14-17,M,14
2024,3.4,14-17,F,1
2024,3.4,18-30,M,31
2024,3.4,18-30,F,1
2024,3.4,31-40,M,19
2024,3.4,31-40,F,2
2024,3.4,41-64,M,37
2024,3.4,41-64,F,7
2024,3.4,65+,M,5
2024,3.4,65+,F,0
2024,3.5,14-17,M,9
2024,3.5,14-17,F,2
2024,3.5,18-30,M,52
2024,3.5,18-30,F,18
2024,3.5,31-40,M,50
2024,3.5,31-40,F,20
2024,3.5,41-64,M,92
2024,3.5,41-64,F,24
2024,3.5,65+,M,15
2024,3.5,65+,F,0
2024,4,14-17,M,0
2024,4,14-17,F,1
2024,4,18-30,M,11
2024,4,18-30,F,21
2024,4,31-40,M,32
2024,4,31-40,F,42
2024,4,41-64,M,39
2024,4,41-64,F,26
2024,4,65+,M,2
2024,4,65+,F,0
2024,5,14-17,M,1700
2024,5,14-17,F,392
2024,5,18-30,M,12841
2024,5,18-30,F,3704
2024,5,31-40,M,8090
2024,5,31-40,F,2576
2024,5,41-64,M,8291
2024,5,41-64,F,3073
2024,5,65+,M,506
2024,5,65+,F,301
2024,5.1,14-17,M,490
2024,5.1,14-17,F,321
2024,5.1,18-30,M,5733
2024,5.1,18-30,F,2574
2024,5.1,31-40,M,4252
2024,5.1,31-40,F,1904
2024,5.1,41-64,M,4757
2024,5.1,41-64,F,2374
2024,5.1,65+,M,377
2024,5.1,65+,F,264
2024,5.2,14-17,M,278
2024,5.2,14-17,F,17
2024,5.2,18-30,M,1542
2024,5.2,18-30,F,111
2024,5.2,31-40,M,1324
2024,5.2,31-40,F,89
2024,5.2,41-64,M,1002
2024,5.2,41-64,F,71
2024,5.2,65+,M,17
2024,5.2,65+,F,2
2024,5.2.1,14-17,M,93
2024,5.2.1,14-17,F,7
2024,5.2.1,18-30,M,526
2024,5.2.1,18-30,F,12
2024,5.2.1,31-40,M,407
2024,5.2.1,31-40,F,30
2024,5.2.1,41-64,M,390
2024,5.2.1,41-64,F,26
2024,5.2.1,65+,M,11
2024,5.2.1,65+,F,0
2024,5.2.2,14-17,M,50
2024,5.2.2,14-17,F,3
2024,5.2.2,18-30,M,358
2024,5.2.2,18-30,F,51
2024,5.2.2,31-40,M,252
2024,5.2.2,31-40,F,27
2024,5.2.2,41-64,M,166
2024,5.2.2,41-64,F,21
2024,5.2.2,65+,M,3
2024,5.2.2,65+,F,2
2024,5.2.3,14-17,M,76
2024,5.2.3,14-17,F,5
2024,5.2.3,18-30,M,382
2024,5.2.3,18-30,F,30
2024,5.2.3,31-40,M,417
2024,5.2.3,31-40,F,20
2024,5.2.3,41-64,M,259
2024,5.2.3,41-64,F,12
2024,5.2.3,65+,M,0
2024,5.2.3,65+,F,0
2024,5.3,14-17,M,680
2024,5.3,14-17,F,39
2024,5.3,18-30,M,2205
2024,5.3,18-30,F,191
2024,5.3,31-40,M,838
2024,5.3,31-40,F,113
2024,5.3,41-64,M,657
2024,5.3,41-64,F,101
2024,5.3,65+,M,14
2024,5.3,65+,F,3
2024,5.3.1,14-17,M,504
2024,5.3.1,14-17,F,20
2024,5.3.1,18-30,M,1614
2024,5.3.1,18-30,F,78
2024,5.3.1,31-40,M,476
2024,5.3.1,31-40,F,44
2024,5.3.1,41-64,M,306
2024,5.3.1,41-64,F,35
2024,5.3.1,65+,M,5
2024,5.3.1,65+,F,3
2024,5.3.2,14-17,M,10
2024,5.3.2,14-17,F,0
2024,5.3.2,18-30,M,55
2024,5.3.2,18-30,F,11
2024,5.3.2,31-40,M,44
2024,5.3.2,31-40,F,6
2024,5.3.2,41-64,M,34
2024,5.3.2,41-64,F,5
2024,5.3.2,65+,M,0
2024,5.3.2,65+,F,0
2024,5.3.3,14-17,M,63
2024,5.3.3,14-17,F,12
2024,5.3.3,18-30,M,330
2024,5.3.3,18-30,F,79
2024,5.3.3,31-40,M,259
2024,5.3.3,31-40,F,58
2024,5.3.3,41-64,M,268
2024,5.3.3,41-64,F,53
2024,5.3.3,65+,M,7
2024,5.3.3,65+,F,0
2024,5.4,14-17,M,41
2024,5.4,14-17,F,1
2024,5.4,18-30,M,170
2024,5.4,18-30,F,15
2024,5.4,31-40,M,190
2024,5.4,31-40,F,21
2024,5.4,41-64,M,206
2024,5.4,41-64,F,18
2024,5.4,65+,M,8
2024,5.4,65+,F,1
2024,5.5,14-17,M,47
2024,5.5,14-17,F,6
2024,5.5,18-30,M,1576
2024,5.5,18-30,F,506
2024,5.5,31-40,M,706
2024,5.5,31-40,F,267
2024,5.5,41-64,M,846
2024,5.5,41-64,F,285
2024,5.5,65+,M,46
2024,5.5,65+,F,19
2024,5.5.1,14-17,M,11
2024,5.5.1,14-17,F,2
2024,5.5.1,18-30,M,1005
2024,5.5.1,18-30,F,320
2024,5.5.1,31-40,M,272
2024,5.5.1,31-40,F,143
2024,5.5.1,41-64,M,331
2024,5.5.1,41-64,F,143
2024,5.5.1,65+,M,24
2024,5.5.1,65+,F,4
2024,5.6,14-17,M,109
2024,5.6,14-17,F,5
2024,5.6,18-30,M,765
2024,5.6,18-30,F,56
2024,5.6,31-40,M,265
2024,5.6,31-40,F,34
2024,5.6,41-64,M,259
2024,5.6,41-64,F,52
2024,5.6,65+,M,17
2024,5.6,65+,F,1
2024,5.7,14-17,M,0
2024,5.7,14-17,F,0
2024,5.7,18-30,M,87
2024,5.7,18-30,F,1
2024,5.7,31-40,M,63
2024,5.7,31-40,F,9
2024,5.7,41-64,M,81
2024,5.7,41-64,F,7
2024,5.7,65+,M,2
2024,5.7,65+,F,1
2024,5.8,14-17,M,1
2024,5.8,14-17,F,0
2024,5.8,18-30,M,22
2024,5.8,18-30,F,9
2024,5.8,31-40,M,26
2024,5.8,31-40,F,12
2024,5.8,41-64,M,62
2024,5.8,41-64,F,21
2024,5.8,65+,M,2
2024,5.8,65+,F,0
2024,5.9,14-17,M,54
2024,5.9,14-17,F,3
2024,5.9,18-30,M,741
2024,5.9,18-30,F,241
2024,5.9,31-40,M,426
2024,5.9,31-40,F,127
2024,5.9,41-64,M,421
2024,5.9,41-64,F,144
2024,5.9,65+,M,23
2024,5.9,65+,F,10
2024,6,14-17,M,148
2024,6,14-17,F,10
2024,6,18-30,M,3305
2024,6,18-30,F,413
2024,6,31-40,M,2357
2024,6,31-40,F,263
2024,6,41-64,M,2679
2024,6,41-64,F,326
2024,6,65+,M,119
2024,6,65+,F,22
2024,6.1,14-17,M,82
2024,6.1,14-17,F,4
2024,6.1,18-30,M,1750
2024,6.1,18-30,F,250
2024,6.1,31-40,M,1017
2024,6.1,31-40,F,134
2024,6.1,41-64,M,956
2024,6.1,41-64,F,159
2024,6.1,65+,M,44
2024,6.1,65+,F,15
2024,6.2,14-17,M,58
2024,6.2,14-17,F,4
2024,6.2,18-30,M,1398
2024,6.2,18-30,F,130
2024,6.2,31-40,M,1250
2024,6.2,31-40,F,108
2024,6.2,41-64,M,1621
2024,6.2,41-64,F,146
2024,6.2,65+,M,70
2024,6.2,65+,F,6
2024,6.3,14-17,M,8
2024,6.3,14-17,F,2
2024,6.3,18-30,M,157
2024,6.3,18-30,F,33
2024,6.3,31-40,M,90
2024,6.3,31-40,F,21
2024,6.3,41-64,M,102
2024,6.3,41-64,F,21
2024,6.3,65+,M,5
2024,6.3,65+,F,1
2024,7,14-17,M,46
2024,7,14-17,F,14
2024,7,18-30,M,969
2024,7,18-30,F,171
2024,7,31-40,M,633
2024,7,31-40,F,160
2024,7,41-64,M,526
2024,7,41-64,F,173
2024,7,65+,M,26
2024,7,65+,F,5
2024,8,14-17,M,0
2024,8,14-17,F,0
2024,8,18-30,M,3
2024,8,18-30,F,0
2024,8,31-40,M,5
2024,8,31-40,F,1
2024,8,41-64,M,25
2024,8,41-64,F,5
2024,8,65+,M,1
2024,8,65+,F,1
2024,9,14-17,M,14
2024,9,14-17,F,5
2024,9,18-30,M,1104
2024,9,18-30,F,102
2024,9,31-40,M,1231
2024,9,31-40,F,99
2024,9,41-64,M,1425
2024,9,41-64,F,183
2024,9,65+,M,90
2024,9,65+,F,14
2024,10,14-17,M,249
2024,10,14-17,F,28
2024,10,18-30,M,1819
2024,10,18-30,F,330
2024,10,31-40,M,1211
2024,10,31-40,F,240
2024,10,41-64,M,1211
2024,10,41-64,F,322
2024,10,65+,M,66
2024,10,65+,F,14
2024,11,14-17,M,0
2024,11,14-17,F,0
2024,11,18-30,M,17
2024,11,18-30,F,4
2024,11,31-40,M,23
2024,11,31-40,F,7
2024,11,41-64,M,30
2024,11,41-64,F,9
2024,11,65+,M,3
2024,11,65+,F,2
2024,12,14-17,M,16
2024,12,14-17,F,3
2024,12,18-30,M,85
2024,12,18-30,F,18
2024,12,31-40,M,150
2024,12,31-40,F,38
2024,12,41-64,M,357
2024,12,41-64,F,71
2024,12,65+,M,53
2024,12,65+,F,12
2024,TOTAL,14-17,M,3481
2024,TOTAL,14-17,F,706
2024,TOTAL,18-30,M,29137
2024,TOTAL,18-30,F,6647
2024,TOTAL,31-40,M,21023
2024,TOTAL,31-40,F,5108
2024,TOTAL,41-64,M,23796
2024,TOTAL,41-64,F,6167
2024,TOTAL,65+,M,1532
2024,TOTAL,65+,F,482
